Student ID,Grade
9154189207,21.8868497323
1098662662,28.5734521125
1031447305,43.0574766854
2210084285,80.5467620351
3844823577,33.0267837566
2990460986,61.672422909
7331797377,46.3877440299
3164946382,39.4078295864
7840005358,85.975793834
2088509714,89.51294996
7865439518,79.2703848862
9179455081,91.2265661364
8330352818,68.5998501158
5597137689,78.6907542827
4069834998,21.5327578742
4405713386,42.0862002176
2427638471,54.5246247601
2889243755,86.7185499397
2555534002,63.7846764554
4680505622,90.7555965776
7004385366,50.0534678007
3722142615,84.2695990912
6587633081,50.8427176528
7013105155,95.2379258372
7210065637,81.9202795212
4930783533,61.2520005746
9804825552,97.1113033257
6863021224,79.576327852
6464694331,74.7349135363
1719741293,93.2488042169
8306443705,91.1588450045
6405844241,40.4702200681
4341392673,72.6387669341
6682579397,66.6427777616
4158342547,88.809812958
3694417389,99.3189400916
6339416739,28.9725412081
1087802120,66.5281422913
8312858661,65.2647706066
4207523646,57.8585432428
3828209510,91.6760101437
7564835813,83.1275284425
3225322391,53.4885190932
9060139545,21.9725453582
5948841086,20.0431749668
9758542104,53.383032238
3075798813,41.5909065718
5828426789,69.0456267515
3241233790,81.9529216889
5988296156,82.458417316
2431750130,55.8970087083
1220955806,57.6746158711
7357870308,80.6303891467
6537047570,49.0579751414
3478295401,80.0919491178
4264514351,97.2017005247
7171783367,51.0113253169
9736423153,37.1875123438
5487572144,93.3190119114
3789271664,28.375357692
1948796986,97.6900369314
2101597939,78.8722239915
7457914198,42.5079901649
6167349875,22.2450650498
2217466808,30.7250082321
8873523957,28.5418356877
8004977080,26.6021014741
6714097004,78.9216948859
2135844033,50.3122482986
7999465559,76.8114245005
7734641146,44.2981766558
4606925653,23.3562675073
8316955402,50.2597046664
8734394545,85.8755096562
8876844318,83.3173629567
8289676220,71.7991453903
8804552926,32.9940586777
9077421880,72.0202184926
7061241416,39.6912232569
3792176861,51.9269071002
4925009692,51.7001089857
9286492985,95.0696461476
6917587591,26.2275706603
8020904142,96.1455917643
6147939174,40.0896426447
4121551431,26.7630162295
3334883018,29.7390850478
9061699105,64.128446697
4861128125,64.2203451471
4542464084,51.0754186447
4351271026,93.8702462813
7357811440,84.93230067
3619809817,55.2501967678
2159382053,43.5042972751
6466879441,27.1800535989
4366878279,37.9019238481
9351629423,95.2879240675
3215582631,92.1854522531
1810557355,75.1766037342
2649287041,70.1723616647
9218205053,21.77853781
7481580450,57.1767627284
1087346884,20.2757648493
7384187683,46.0025530746
7794951272,45.9019468093
2747719710,34.6208794301
3717975917,22.6530662364
1727699456,55.0298423012
9959448657,26.8596511445
5313865269,96.998678521
3894819262,94.7467458245
9094581624,29.0789314583
5733190132,67.8632188154
7034231020,28.5915829249
1369586115,71.3456410172
8082458554,83.0405828955
6708610194,53.3975925489
7257248035,44.1447660157
9721953596,32.6598133016
3734156732,27.2270513
4194345907,25.9273439391
7242527946,60.9224776905
7008555247,21.7379690905
3357271937,48.6620417634
2663185674,36.7332003385
3579859299,68.5921522492
3734944188,42.5350717947
7729888075,71.2937462261
5394992122,49.546810409
4543973154,26.9855267755
6632733146,88.5955012
1549708140,72.8383424235
6253914597,73.218528517
1328827036,66.0895562639
6004431159,64.2439061837
7863363550,85.6072880922
7799313593,67.8618780628
1510116226,91.1953137389
2010603741,60.3995866053
5229840336,81.305899488
3915966254,61.0404694382
7620717347,69.4580341588
1258163334,24.0711434331
2824247529,78.8233565635
2764766668,44.67057298
4508806934,55.3800344198
4868614979,54.5048004658
4136128204,52.9795360597
4869082432,53.0036308304
5644744171,59.1160786069
2197107478,93.5412979669
3908355539,96.0722873267
2353138149,40.0406246857
2538126415,89.4287279502
9325261037,73.1464044117
1636611951,87.5848618054
3039068173,39.3092850235
8034298693,91.9951119578
2309354403,59.1214036494
1898234351,47.5901564673
3715669541,30.5971898911
3728356601,27.3119225786
8050715274,87.3725964913
9608519661,20.8543328135
8743094112,39.4630198717
2555883250,24.1280306279
3942203701,55.5398743467
1186812848,94.6185851737
8975525107,38.8789667405
6517640162,96.5298816597
5029892383,43.545365493
2871962506,25.8248688329
4233414684,28.2137033201
8708130733,48.7709672596
6719690689,32.1197781034
2861074840,61.581863985
2006180299,62.8240062786
7080906479,54.4216800651
1600551252,70.4189043256
7800679026,89.7104513175
5488616556,58.8124140723
9997530146,71.1192232136
3328573523,27.5609962219
5587417151,33.9949747395
3562065735,54.7900998526
3115372784,71.1206246792
9080130786,28.8528474828
1858608964,20.7324780796
8902245806,94.9369291993
9577125334,79.5622283681
9462482092,40.5998299638
1664049735,99.8664536495
2578724081,80.4055598486
3014337242,48.2531279767
4281358120,84.2372986462
6341341328,25.401221513
7558474225,31.3100561801
5869434247,95.0434383142
3114173154,59.0146628059
2218078609,85.3052166327
8219106331,94.4143449164
3917133357,46.7495262584
2557784223,30.421273854
8904006881,57.389415767
7726468060,28.7613040764
2278612961,76.1218153058
3902781060,98.1410156546
4446896325,58.6096646878
8761460403,84.4209684214
5738863029,71.8747018692
7699111298,39.9301512021
8983850824,66.0975068741
6361493473,37.721974391
3260901848,89.1781167791
9957622034,55.96595632
3824658787,90.586829292
4184063590,47.2368241048
5345770641,74.7216019951
3861442295,66.6754818255
9827167170,87.9008423344
9923056003,23.4785428392
4589936879,61.0649337591
4558219846,28.9544146528
9479759272,44.1723362733
8695735659,50.3768147956
9377703058,53.1372983231
5501953005,32.3021826726
8931483891,88.982120274
7188600510,36.3678903457
2369471687,65.0172602955
3983293433,98.3466013188
5786325042,56.2166711593
7760273524,94.2267533364
9818944808,58.9126795593
8710105880,28.1505402132
8375302459,60.6011372299
4647575403,33.8568530475
6273404370,43.7967768669
3181734100,57.5554470035
8974281979,72.6684488487
2318377200,88.8099034109
9028001937,93.2203227545
9949753021,20.837054161
1628021329,73.798557198
6877773723,76.3893272689
1160617831,60.4619637348
3581392114,60.5836416667
3521037989,65.0769483094
9717329350,78.7072127964
9351488397,47.2126495365
4903375802,74.4345742162
4154656923,89.2061599106
9153132679,67.0437301775
8847095419,46.7476345498
5881623792,57.27817357
4590341534,69.9375733151
1046815185,28.3105098561
5381323933,83.4796070434
1782142764,60.7923387559
3024013396,84.4115421333
9875527565,88.3304252146
3062754114,24.5164270951
7386665646,61.9196765544
5559359506,98.4968753059
3134863904,87.7173085152
7276545234,53.6075876116
6350962682,29.1622089988
2785824124,47.4084113573
8217359185,69.8517258597
7852991074,77.2797693166
9390104176,38.0057741726
4237530663,42.7952786519
3821145274,26.8996090986
3390209325,91.2586524861
1716103836,75.1277361041
6590314841,34.2365694261
6601796288,38.3423420366
2585138725,51.4930227409
8257941555,87.2338637311
7092216190,63.3505805441
1835551061,88.8507681093
9342719631,35.7499942366
8194870719,87.3440129608
5734362918,22.6600360197
6512137385,95.420810921
8959240302,43.3904547117
2881938934,75.1600384011
6127925282,58.6395747153
9345809330,84.8720601589
1897565885,93.928578742
5276168150,82.5539733947
7208638471,52.9991047706
4189311692,49.0921905334
9864833707,20.7646302654
4718922314,33.5007458999
4242902803,20.9119621909
3095056811,48.5080820764
5275122684,43.1143925922
3724706410,55.396653312
5989197822,54.6642824641
9150887324,73.1945413256
6655471450,62.9722232086
4811456659,47.826836413
2186750223,87.821894013
6017208686,87.2566088536
6418103108,59.9853637417
6066661873,26.9075017077
3601903066,23.561325599
7708253033,29.9301698261
3645432586,76.3039877303
1437575817,65.874750638
6869150889,73.0304110637
6547911665,57.3079328376
9759294449,20.4393874047
2375406994,27.8603365112
7548733341,88.3640687457
5533483162,62.7648803078
3459443424,59.8744963374
7459220812,21.607159648
5239062370,42.4213987301
9165516454,49.5780429129
3721393793,36.107291607
9479942283,37.1864472938
9745340986,29.257468235
7700734793,30.6965648538
6505933430,86.5112708876
2393928390,63.5824372884
2615163071,32.1507239804
5638315933,79.9012852319
9037584968,65.1647855459
3922775578,26.9057355531
4031746013,78.1206760029
7559469585,52.7024454933
3156728465,68.6607904351
1667060042,78.5107409045
1042625465,36.7294264009
9192981495,30.1090849378
9548850626,43.6401265073
9061098520,56.8844559206
6150282274,43.5090214384
3574454050,29.9771542103
6524860977,57.8344440046
7259092024,57.8080394711
5942689643,39.8901263664
7080075426,75.1898561699
1966096626,85.5342257862
3842707394,40.5087293657
3900258885,42.1735221636
3088339704,58.0405082339
4965654015,98.338772693
9350113479,32.4116620848
7140682834,78.8180702957
7926781019,25.6338604893
1347775630,66.1799093362
1569670782,75.6756719231
1708615116,44.4875419206
9582998572,63.310601805
2866406581,34.2504889979
5110979086,61.4761542737
2849550555,75.0738190677
9665777588,23.1836331553
1708218824,73.0947846692
5947982385,38.1178734724
4477031094,89.733454771
1951545251,77.2539139029
5956271614,23.4631237039
8905115334,79.1869516477
2991353611,67.5099914606
6199706070,37.5870629662
7535773191,34.953528489
7182805419,59.5687250935
6288560457,85.8267944678
7006812991,51.5734440864
3802880465,71.8711971817
5647822972,75.8369328561
1314504732,98.1412742979
7397109363,76.6829355151
9065751109,20.2239183349
6488786099,86.6837385792
4674399441,59.885971893
9405787699,21.1483187854
2224708890,77.6862184776
4683793075,61.766368221
8939072145,35.3168505048
2402868500,83.3886412718
4920053473,88.8397128372
8415536303,81.3157636057
7546355689,96.5356047236
6206468211,94.5486277773
9223749636,74.063442852
8691898562,88.5024897506
7775552121,72.6367226124
2678012811,71.5186331568
4037096788,43.9289697557
7488253146,65.1516287999
3705709928,40.9373353177
9452913609,44.775515444
6010960049,81.2846571662
9278174140,78.2623784289
5320835742,69.4125677739
4386054558,33.9733911945
8363340059,66.2794537865
3511171930,31.3151283965
5285181780,61.0275476136
9065575491,84.0170160949
3478455434,52.007825904
1076406346,47.8959433152
2115524466,63.7710358525
7378761808,99.1871033955
8425105520,39.6578913956
4849409683,68.9703193548
3062291870,63.6710996893
3986071616,96.7076136014
1157326558,96.3904838929
4556355937,97.2792166806
1565677049,93.6751274077
7295800186,33.6103441696
7668243238,76.1855571231
1679016784,99.2965507704
6634257236,68.4198861332
7088135555,81.5049045049
3577489861,82.6141564624
4490356475,84.2833564297
8520757065,25.4862974035
2799344267,78.0575817771
2497595543,32.0324903957
2817160465,41.0304701439
2326014991,71.8315437827
3398453479,96.0559063746
7073128886,53.0954361872
7392663507,83.664511543
1876516587,97.4884848669
1970740480,96.3639198948
2448385155,20.1871763769
3864222891,83.3296365688
9638467470,96.8388298615
1185026250,81.2230476551
9525768288,99.7570007466
5112865782,96.2174157214
4198682722,59.3860184785
7758046890,35.5071944924
4464206435,35.9476839443
9119221989,97.7021399874
6553800267,24.7760786895
6404803844,63.7280269217
9296396099,54.9124363606
9517449697,62.8158276716
1448484381,54.6230598848
5581681296,85.049280897
2559061892,37.4474046356
9125557958,23.8777129448
9831982367,98.0682321121
6147863877,87.1385173212
9378255334,98.0583914643
5229656127,54.8469775592
1953290200,72.574803065
7415276401,43.9200277839
1000493471,29.8062380295
3276287355,29.5673855489
9962751289,29.3632709462
5308331159,43.4875237637
4938996439,97.4226551288
9311327321,41.5982107367
2226159262,28.0711482859
4437994325,54.4102840633
6732487582,37.7975196315
2037994882,65.5330003816
4450925065,94.3975625844
1477505028,57.5288011685
9118583595,80.2244457492
2307473118,34.1196394442
5805758315,91.3324010015
4863794825,58.3650685024
2804343924,71.4677778503
8116175186,72.3392053332
5531987087,84.6669708224
1246980002,93.6784872381
2426893777,66.6468539696
6471674787,78.5096349718
5459690197,30.8872032794
5693011773,39.6293159032
3519339890,55.5116488362
8258637476,73.1330459648
4674244088,26.1285751555
4595060293,50.4265613258
8032471097,62.1661072062
9345761368,86.5285534842
8095034972,50.3321205717
7166076466,36.2542973903
9316214122,66.3929773875
7036353850,49.1239931708
1951397124,38.6661025512
5760948940,39.9225363463
4412382881,27.7814195893
5327758925,76.8334217795
9120883365,25.3167412805
4147006016,92.128438541
3130919888,99.3674658284
2538689634,82.1083562131
2958761528,66.1674762466
6620728488,89.9054376977
4367368492,35.0090335264
5034419899,47.2585519622
1730894475,41.1447397959
3169797515,77.7487200732
8005378437,25.0971628774
8446766823,44.1826938572
3608365223,40.0997101599
5550897154,83.6351545589
2641577710,65.094315727
8686510304,84.0830886465
4947283485,53.7120187956
1565662768,38.3947997795
6341188650,45.7243831281
5219245032,25.6106580812
8458541930,26.6277907488
1607498851,61.4747458242
8486782705,40.5470731131
7829691528,29.9593465497
3963150765,48.3268963232
3182438520,42.6568155523
1114465649,68.3040521452
4299188972,71.4224276899
9234169913,75.0654392461
5522266971,85.2306884318
6490266181,94.378025795
8371072670,43.4662984247
5734571985,72.8025886987
4929190237,79.4908162887
7115167284,90.5852387951
8460498694,42.494680645
4857016911,59.4147471024
8322042469,53.6642136527
5122121944,86.8742528835
8346786186,76.8868584888
6005983714,49.2761316042
8295805186,79.0898338862
8920680254,48.3855509881
8936540258,98.6432864658
3892181472,87.8721713881
8772211489,53.3272214506
8370706166,27.1390880973
8668294162,59.4875865993
9067900984,67.5933636268
8298572697,94.0646900904
6725949690,88.197461998
2628983234,99.9601165897
4383762526,79.7362444929
3458065082,34.4018379261
2043282203,86.6204844409
1603040900,33.0551247411
5620363455,23.8618570504
3843085669,27.3750120519
5925709511,55.490685499
1019312260,50.3937417493
9935794847,37.6298150366
3968955588,64.4525996276
8827709558,75.4900403575
7829407997,38.1920471508
6285368859,21.7935017697
3403042564,52.1743629985
7652951887,47.6206475364
7412557982,73.7548158308
5872569391,56.4752036141
7341549855,25.7785176196
1093990605,30.2054769769
3772681087,38.1236920056
4775192536,40.4961357532
3780295001,20.1455390799
4608160576,32.3794923888
6080185878,80.4120861077
4403156369,63.5403322419
4928829576,79.5886575072
1884411121,77.2984070324
6784520154,41.3010913244
5945884661,64.0276867532
7726019398,34.9534348402
8879049938,88.1040205155
6695242646,59.4931617622
5465711520,43.0973126783
5307111120,67.6985191665
6345236765,47.1484449725
5792925950,77.3202840537
2040864106,76.5802801452
3679970418,67.5251360822
4365409602,47.8870969849
4389284900,24.9046328389
9586470352,25.1659898716
1090143357,63.2906381954
3921459977,94.335389141
5022767568,28.606339414
6198812003,33.6986925346
1679212188,85.5479631479
9011073700,83.4793696318
8936149038,61.0179688948
2365403010,78.8217339607
3150916089,84.2909019104
3210660937,95.9986941432
3017560067,43.8123752393
8565643360,51.3562375565
3244681502,53.2581420004
6365136690,79.1402210089
1966651815,93.5811912645
4111265340,53.8881170783
7496068236,35.3281233647
9127640234,52.395409392
7954586925,94.5700304639
7719559027,60.4576436665
7378448764,94.4845948421
7651667359,93.1843937961
2014285203,41.7351389972
7448498061,41.300484378
3723427696,35.4932326594
8979498585,84.5890535575
3386323791,77.2213910988
3063768178,57.9308138764
8477912681,70.5524212241
4634094001,94.4928289706
3604604112,78.9184523806
3413525397,54.5578917312
8766547987,31.7515720688
3117167274,29.8916708853
7537926780,71.8923822676
7802412905,93.2774290808
5507078736,39.6647240923
4043339805,82.0711037887
1733499400,91.31042662
2737309420,66.0835877138
3550200425,82.3087771509
8208843284,50.6783420466
7014102633,85.7945342887
6767643727,84.172755122
5659967978,99.4305992787
9564241177,68.9750825916
